dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF rsexp > 1778.9199829101562 AND hcmt <= 11.75499963760376 THEN defect = False,[0.9810942500961084],IF ndev <= 36.79999923706055 AND rsexp > 2489.2349853515625 AND hcmt <= 16.550000190734863 THEN defect = False,[0.23460080800620597],False
qt,IF ndev <= 3.8249999284744263 AND age <= 13.329999923706055 THEN defect = False,[0.22586579866708334],IF app > 2.4550000429153442 THEN defect = False,[0.2807667191854838],False
qt,IF la <= 55.040000915527344 AND ndev <= 14.519999980926514 THEN defect = False,[0.6133972944944733],IF rsexp > 487.23500061035156 AND nd > 0.4650000035762787 THEN defect = False,[0.2892705837611539],False
qt,IF age <= 25.640000343322754 AND ndev > 4.2799999713897705 THEN defect = True,[0.12710665537863583],IF nrev > 0.05999999865889549 AND asexp <= 153.77000427246094 THEN defect = True,[0.0972760692582926],False
qt,IF age > 1.6100000143051147 AND rsexp > 157.86000061035156 THEN defect = False,[9.936704435287683e-24],IF age > 0.625 AND rsexp > 241.98500061035156 THEN defect = False,[9.957546945258035e-24],False
qt,IF rtime <= 30.15999984741211 AND nrev > 0.2750000059604645 AND age <= 7.740000009536743 THEN defect = True,[1.8238729125965678e-23],IF nrev > 0.33500000834465027 AND age <= 8.864999771118164 AND rtime <= 32.16999912261963 THEN defect = True,[1.8711271695695725e-23],False
qt,IF rsexp <= 303.55499267578125 THEN defect = True,[0.12148707777865991],IF rsexp <= 699.9949951171875 AND ndev > 6.3450000286102295 THEN defect = True,[0.060685873615557766],False
qt,IF rsawr > -0.06499999947845936 AND nrev <= 1.600000023841858 AND age > -25.295000076293945 THEN defect = False,[0.31292359070740555],IF hcmt <= 1.840000033378601 AND nrev <= 5.994999885559082 THEN defect = False,[0.07318229111324812],False
qt,IF asexp <= 936.4800109863281 THEN defect = True,[0.16394279400708323],IF ndev > 26.015000343322754 AND rsexp > 1305.9550170898438 THEN defect = True,[0.10071488345063383],False
qt,IF ndev > 5.150000095367432 AND rsexp > 197.44000244140625 AND age > 4.355000019073486 THEN defect = False,[0.6541683108051227],IF age > 1.7800000309944153 AND nrev <= 1.0950000286102295 AND ent <= 1.215000033378601 THEN defect = False,[0.20312321023928884],False
qt,IF la <= 180.25499725341797 AND ent > -0.625 AND ndev <= 19.690000534057617 THEN defect = False,[0.4518896004714602],IF asexp > 92.89500045776367 THEN defect = False,[0.4178606646032004],False
qt,IF rsexp > 784.75 AND hcmt <= 2.8799999952316284 THEN defect = False,[0.05918580396404415],IF hcmt <= 1.1549999713897705 THEN defect = False,[0.5118265341944045],False
qt,IF hcmt > 8.480000019073486 THEN defect = True,[0.10120161196336971],IF hcmt > 7.984999895095825 THEN defect = True,[0.04170062464178761],False
qt,IF ndev > 2.569999933242798 AND la > -205.4000015258789 THEN defect = True,[0.5808159400437162],IF asexp <= 44.18000030517578 AND ndev > -8.075000047683716 THEN defect = True,[0.27935229980141874],False
qt,IF age <= 8.894999980926514 AND asexp <= 67.125 THEN defect = True,[0.252451280477647],IF age <= 10.184999942779541 AND ndev > -4.320000052452087 AND ent <= 1.0049999952316284 THEN defect = True,[0.3340677212183954],False
qt,IF nd <= 1.0099999904632568 AND rsexp > -147.81999969482422 THEN defect = False,[0.4582285748596586],IF rsexp > 1639.8599853515625 AND ndev <= 48.505001068115234 THEN defect = False,[0.11775339586251563],False
qt,IF rsexp <= 2567.489990234375 AND nrev > 0.4950000047683716 AND age <= 21.010000228881836 THEN defect = True,[0.02403469568825601],IF ndev > 19.484999656677246 AND age <= 17.795000076293945 AND nrev > 0.4449999928474426 THEN defect = True,[0.14298839724401152],False
qt,IF nrev > 2.84499990940094 AND rsexp <= 2360.77001953125 AND ndev > 9.019999980926514 THEN defect = True,[0.05603850940725202],IF rsexp <= 2312.594970703125 AND hcmt > 3.9350000619888306 THEN defect = True,[0.09310863971707714],False
qt,IF age > -27.030000686645508 AND rsawr > 0.014999999664723873 AND nrev <= 2.7649999856948853 THEN defect = False,[0.06274436797954254],IF age <= 4.004999995231628 AND ndev <= 10.315000057220459 AND rsexp > 515.6800231933594 THEN defect = False,[0.14666672643096296],False
qt,IF nrev > 0.7349999994039536 AND age <= 2.859999895095825 AND ld <= 40.06500053405762 THEN defect = True,[9.7851241638248e-24],IF nrev > 0.6800000071525574 AND age <= 2.7200000286102295 THEN defect = True,[1.2442618290394999e-23],False
qt,IF age > 23.90999984741211 THEN defect = False,[1.6879870695746752e-23],IF age > 9.699999809265137 AND age > 22.335000038146973 THEN defect = False,[2.1944892289429164e-23],False
qt,IF age > 2.84499990940094 THEN defect = False,[3.0935033970650895e-24],IF age > 2.2649999856948853 AND rsexp > 254.3949966430664 THEN defect = False,[2.398160955828952e-24],False
qt,IF hcmt <= 5.545000076293945 AND rsexp > 135.0800018310547 AND age > -5.215000152587891 THEN defect = False,[0.524263483948826],IF hcmt <= 3.7050000429153442 AND ndev <= 33.1200008392334 AND rsexp > 646.125 THEN defect = False,[0.07679364785151967],False
qt,IF ndev <= 8.369999885559082 AND ndev <= 43.63999938964844 THEN defect = False,[0.1523666814541097],IF ndev <= 43.56500053405762 AND rsexp > 1063.3499755859375 THEN defect = False,[0.2466646464068525],False
qt,IF ndev <= 11.349999904632568 AND age > 6.390000104904175 THEN defect = False,[5.851815749250822e-24],IF ndev <= 12.315000057220459 AND age > 5.674999952316284 THEN defect = False,[5.8873236315635284e-24],False
qt,IF hcmt > 13.670000076293945 AND rsexp <= 1890.7850341796875 THEN defect = True,[0.15231787662542984],IF age <= 50.38999938964844 AND age <= 54.260000228881836 AND hcmt > 9.014999866485596 THEN defect = True,[0.22475482619007056],False
qt,IF age > -5.299999952316284 AND rsexp > 940.9349975585938 THEN defect = False,[1.1951120863624354e-23],IF age > -4.43999981880188 AND rsexp > 954.5450134277344 THEN defect = False,[1.2423394353127007e-23],False
qt,IF ndev <= 7.434999942779541 AND rsexp > -630.3049926757812 THEN defect = False,[0.4033010691987736],IF la <= 92.6500015258789 AND age > 41.0049991607666 THEN defect = False,[0.04543991485353894],False
qt,IF ndev <= 29.145000457763672 AND la <= 26.514999389648438 THEN defect = False,[0.12076850212262222],IF age > 15.485000133514404 AND rsexp > 223.8499984741211 AND ndev <= 28.9350004196167 THEN defect = False,[0.06623620006021774],False
qt,IF rsexp <= 2915.22998046875 AND ndev > 41.415000915527344 THEN defect = True,[0.12167218964253394],IF age > 11.945000171661377 AND la > 51.55499839782715 THEN defect = True,[0.12160211270872806],False
qt,IF ndev > 5.075000047683716 AND hcmt > -0.6450000107288361 AND rsexp <= 710.2250061035156 THEN defect = True,[0.16502826849545227],IF rsexp <= 279.6549987792969 THEN defect = True,[0.0784714403035171],False
qt,IF age > -11.375 AND ndev <= 12.055000305175781 THEN defect = False,[0.19848752742408857],IF app <= 3.634999990463257 AND ndev <= 9.809999942779541 THEN defect = False,[0.4884976906753216],False
qt,IF ndev <= 7.389999866485596 THEN defect = False,[0.19292961688473634],IF ld <= 1255.4549865722656 AND age <= 21.9399995803833 AND rsexp > 811.6799926757812 THEN defect = False,[0.2963418033291074],False
qt,IF nrev <= 4.0299999713897705 AND age > 10.509999752044678 AND ndev <= 19.829999923706055 THEN defect = False,[1.1761646560756107e-23],IF age > 11.529999732971191 AND nrev <= 3.7450000047683716 THEN defect = False,[1.1398811920528975e-23],False
qt,IF ndev > 3.4950000047683716 AND ld <= 4.2149999141693115 THEN defect = True,[0.06654029179838913],IF nrev > 1.100000023841858 AND ndev > -3.325000047683716 AND asexp <= 128.13000106811523 THEN defect = True,[0.12992298346231163],False
qt,IF ld > -0.25999999046325684 AND app <= 3.559999942779541 AND age <= 36.510000228881836 THEN defect = True,[0.05069341902868034],IF rsexp <= 2043.205078125 AND age <= 42.23500061035156 AND hcmt > 4.984999895095825 THEN defect = True,[0.05314238090405193],False
qt,IF ndev <= 3.5049999952316284 THEN defect = False,[0.08771700731936592],IF hcmt <= 3.5049999952316284 AND age > 4.884999990463257 THEN defect = False,[0.05972560093361035],False
qt,IF hcmt <= 2.284999966621399 AND age > -9.980000019073486 AND rsawr > 0.004999999888241291 THEN defect = False,[0.1527936937913782],IF ndev <= 11.059999942779541 AND rsexp > -934.8699951171875 THEN defect = False,[0.11978256108660973],False
qt,IF age > -0.9850000143051147 AND hcmt <= 2.8549998998641968 AND rsexp > 47.43499946594238 THEN defect = False,[0.6238383948297561],IF age > -0.5999999940395355 AND rtime > -10.125 AND hcmt <= 3.40500009059906 THEN defect = False,[0.5538938783477627],False
qt,IF ndev <= 8.109999895095825 AND age <= 18.399999618530273 THEN defect = False,[0.6280297600618417],IF age > 4.9750001430511475 AND hcmt <= 1.89000004529953 AND ndev <= 9.619999885559082 THEN defect = False,[0.1843587257166178],False
qt,IF rsexp > 16.90499973297119 AND ent <= 1.1449999809265137 AND nrev <= 1.125 THEN defect = False,[0.09145388398832813],IF age > 4.924999952316284 AND ndev <= 11.565000057220459 AND asexp > 14.53499984741211 THEN defect = False,[0.19926278382160625],False
qt,IF rsexp > 1554.9199829101562 THEN defect = False,[0.4910356180964393],IF rsexp > 1453.9700317382812 AND la <= 63.50499725341797 THEN defect = False,[0.08495102234651283],False
qt,IF rsexp > 124.90999984741211 AND app > 0.03499999921768904 AND ndev <= 15.724999904632568 THEN defect = False,[0.16665992621693046],IF rsexp > 124.1349983215332 AND age > 4.914999961853027 AND rsexp > 84.33499908447266 THEN defect = False,[0.1886030130706052],False
qt,IF age > 5.549999952316284 AND ndev <= 3.309999942779541 THEN defect = True,[0.5939328221456542],IF nrev > -0.45499999821186066 AND rsexp <= 143.7750015258789 AND age <= 8.644999980926514 THEN defect = True,[0.11150947242666766],False
qt,IF age <= 13.269999980926514 AND rtime > 0.16499999910593033 AND hcmt <= 2.450000047683716 THEN defect = False,[0.22800246811021835],IF rsawr > 0.044999999925494194 THEN defect = False,[0.7922052484320011],False
qt,IF ndev <= 68.35499954223633 AND rsexp > 2263.125 AND hcmt <= 16.835000038146973 THEN defect = False,[0.4318534762783491],IF age > -6.224999904632568 AND nrev <= 7.204999923706055 AND ndev <= 51.22999954223633 THEN defect = False,[0.6340200379002224],False
qt,IF nrev <= 6.565000057220459 AND age > 2.284999966621399 AND hcmt <= 7.674999952316284 THEN defect = False,[0.339534979815466],IF rsexp > 1074.4100341796875 AND la <= 120.125 THEN defect = False,[0.13665058749612627],False
qt,IF rsexp <= 1116.97998046875 AND nrev > 1.9900000095367432 THEN defect = True,[0.2086116161271758],IF ndev > 10.010000228881836 AND rsexp <= 926.5 AND age <= 18.06999969482422 THEN defect = True,[0.08017117471845449],False
qt,IF ndev <= 45.95000076293945 AND rsexp > 2318.5350341796875 THEN defect = False,[0.31629054300762455],IF nd <= 5.575000047683716 AND nrev <= 7.509999990463257 AND rsexp > 2494.199951171875 THEN defect = False,[0.2723297083965794],False
qt,IF nrev <= 1.534999966621399 AND rsexp > 80.40499877929688 AND age > -2.2049999833106995 THEN defect = False,[0.8985393406751423],IF nrev <= 2.3600000143051147 AND rsexp > -26.765000343322754 AND age > 1.5049999952316284 THEN defect = False,[0.22100716932682501],False
qt,IF hcmt <= 6.234999895095825 AND ndev <= 34.01499938964844 AND rsexp > 1084.5750122070312 THEN defect = False,[0.11623761856019803],IF nrev <= 6.634999990463257 AND asawr > 0.10500000044703484 THEN defect = False,[0.18534460774095643],False
qt,IF age > -4.325000047683716 AND rsexp > 235.75 AND ndev <= 15.699999809265137 THEN defect = False,[0.16417500096045082],IF age > -3.575000047683716 AND rsexp > 427.9649963378906 AND nrev <= 2.40500009059906 THEN defect = False,[0.06887600956087812],False
qt,IF age > -10.414999961853027 AND rsexp > 1242.4850463867188 AND asexp <= 575.8150024414062 THEN defect = False,[0.06213877116831466],IF age > -9.204999923706055 AND hcmt <= 4.830000162124634 THEN defect = False,[0.17493153647230786],False
qt,IF hcmt <= 19.885000228881836 AND nrev <= 6.009999990463257 AND rsexp > 1516.155029296875 THEN defect = False,[0.35532593398403467],IF hcmt <= 22.800000190734863 AND age > 12.904999732971191 AND ndev <= 37.614999771118164 THEN defect = False,[0.19371812525524268],False
qt,IF nrev > 1.0800000429153442 AND age <= 21.144999504089355 AND rsexp <= 781.4649963378906 THEN defect = True,[0.1324578354698692],IF hcmt > 1.7549999952316284 AND age <= 16.605000495910645 AND rsexp <= 1055.3050231933594 THEN defect = True,[0.11839992559209417],False
qt,IF hcmt > -0.8599999845027924 AND ndev > 3.950000047683716 AND rsexp <= 840.6999816894531 THEN defect = True,[0.05407455957703252],IF rsexp <= 771.4649963378906 AND age <= 34.415000915527344 AND ndev > -4.355000019073486 THEN defect = True,[0.09689803655454411],False
qt,IF rsexp <= 66.09499740600586 THEN defect = True,[0.2332069225321793],IF age <= 11.299999713897705 AND asexp <= 28.309999465942383 AND nrev > 0.41499999165534973 THEN defect = True,[1.1770185338505048e-23],False
qt,IF rsexp > -246.0500030517578 AND ndev <= 1.9900000095367432 THEN defect = False,[0.19443903082178893],IF ndev <= 2.0449999570846558 AND age <= 16.960000038146973 THEN defect = False,[0.5948876696087071],False
qt,IF age > 5.490000009536743 AND la <= 109.55500030517578 AND rsexp <= 2250.35498046875 THEN defect = False,[0.2744619811387281],IF app <= 6.865000009536743 AND age > -43.66499900817871 AND hcmt <= 4.075000047683716 THEN defect = False,[0.14196763738471072],False
qt,IF ndev > 8.355000019073486 AND rsexp <= 582.4850158691406 AND age <= 18.90999984741211 THEN defect = True,[0.06802026842548213],IF hcmt > 1.034999966621399 AND age <= 10.599999904632568 AND rsexp <= 488.2799987792969 THEN defect = True,[0.06100273526846225],False
qt,IF rsexp <= 97.39500045776367 AND rsexp <= 778.0 THEN defect = True,[0.10976762328421637],IF ndev > 3.6750000715255737 AND age <= 35.23500061035156 THEN defect = True,[0.4642954704827379],False
qt,IF ndev > 15.119999885559082 AND nrev > 0.4650000035762787 THEN defect = True,[0.13310474994810279],IF hcmt > 4.069999933242798 AND ndev <= 15.654999732971191 THEN defect = True,[0.24033526246811193],False
qt,IF ndev <= 12.389999866485596 AND age > -18.360000133514404 AND nrev <= 1.8049999475479126 THEN defect = False,[8.229663235861422e-24],IF age > -14.474999904632568 AND nrev <= 1.7699999809265137 AND ndev <= 11.639999866485596 THEN defect = False,[7.306990163253498e-24],False
qt,IF nrev > 5.224999904632568 THEN defect = True,[0.2097548853185973],IF la > -1676.3450317382812 AND ndev > 6.974999904632568 AND app > -0.7100000083446503 THEN defect = True,[0.18426274589515101],False
qt,IF rsexp > 96.04999923706055 THEN defect = False,[0.42367546309908766],IF ndev <= 3.440000057220459 THEN defect = False,[0.2682675611955813],False
qt,IF age > 24.135000228881836 AND hcmt <= 5.640000104904175 THEN defect = False,[4.644731606176023e-23],IF age > 27.005000114440918 THEN defect = False,[1.687831041726857e-23],False
qt,IF age > -33.97000026702881 AND hcmt <= 11.894999980926514 AND ndev <= 31.72000026702881 THEN defect = False,[0.10292871497465392],IF hcmt <= 10.589999675750732 AND rsexp > 1844.155029296875 THEN defect = False,[0.2865844306952057],False
qt,IF nrev > 1.9150000214576721 AND rsexp <= 2036.0899658203125 AND age <= 22.3799991607666 THEN defect = True,[0.07251563173553405],IF age <= 34.849998474121094 AND rsexp <= 3661.169921875 AND ndev > 24.68000030517578 THEN defect = True,[0.335838521604927],False
qt,IF ndev <= 4.694999933242798 AND la <= 344.7250061035156 AND nrev <= 3.1999999284744263 THEN defect = False,[0.17663611755732783],IF rsexp > 303.3450012207031 AND hcmt <= 2.7949999570846558 THEN defect = False,[0.41621091714497654],False
qt,IF la <= 281.8300018310547 AND age > 6.944999933242798 AND hcmt <= 2.0449999570846558 THEN defect = False,[0.32695810919397733],IF rsexp > 37.35499954223633 AND ndev <= 9.324999809265137 THEN defect = False,[0.151487046885],False
qt,IF rsexp > 286.86000061035156 AND age > 4.325000047683716 THEN defect = False,[0.1694533571482598],IF ndev <= 21.90999984741211 AND age > 1.1100000143051147 AND rsexp > 605.6050109863281 THEN defect = False,[1.6094328512977453e-24],False
qt,IF hcmt <= 3.450000047683716 AND age > -1.0799999833106995 AND la <= 454.68499755859375 THEN defect = False,[0.2617791581200566],IF age > 25.369999885559082 THEN defect = False,[2.0231725053844627e-23],False
qt,IF rsexp > 282.3300018310547 AND rsexp > 2042.6649780273438 AND ndev <= 64.71500205993652 THEN defect = False,[0.11166740594648616],IF ndev <= 12.519999980926514 THEN defect = False,[0.5222464553017219],False
qt,IF rsexp > 426.61000061035156 AND age > 2.9200000762939453 THEN defect = False,[0.12449920746560131],IF rtime > 8.605000019073486 THEN defect = False,[0.32399269239218226],False
qt,IF nrev > 3.009999990463257 AND age <= 62.37499809265137 THEN defect = True,[0.10275569397520987],IF asexp > 256.4449996948242 AND nd <= 49.26499938964844 AND age <= 18.90999984741211 THEN defect = True,[0.12538927538469902],False
qt,IF nd <= 2.555000066757202 AND rsexp <= 110.20999908447266 THEN defect = True,[0.35111603290187565],IF rsexp <= 58.709999084472656 THEN defect = True,[1.208442994585926],False
qt,IF ndev > 13.65999984741211 AND age <= 51.154998779296875 AND rsexp <= 502.63499450683594 THEN defect = True,[0.13291681766856328],IF hcmt > 3.2100000381469727 THEN defect = True,[0.059209769661393664],False
qt,IF nrev <= 5.505000114440918 AND hcmt <= 8.425000190734863 AND age > 1.3950000405311584 THEN defect = False,[0.06558132900574642],IF ndev <= 38.724998474121094 AND nrev <= 4.695000171661377 AND age > -7.869999885559082 THEN defect = False,[0.06755131547008658],False
qt,IF age > 4.5350000858306885 AND age > 12.144999980926514 AND age > 4.934999942779541 THEN defect = False,[1.644394411544917e-23],IF rsexp > -186.33499908447266 AND hcmt <= 2.9350000619888306 AND age > 5.130000114440918 THEN defect = False,[0.28211872574380537],False
qt,IF rsexp <= 327.885009765625 THEN defect = True,[0.3419114846169924],IF ndev > 9.925000190734863 AND hcmt > 1.4549999833106995 AND age > 9.670000076293945 THEN defect = True,[0.1440617266264681],False
qt,IF la <= 172.5500030517578 AND age > 11.514999866485596 AND asexp > 53.52499961853027 THEN defect = False,[0.09919255377807586],IF hcmt <= 3.7949999570846558 AND rsexp > -78.72000122070312 THEN defect = False,[0.05269762341199689],False
qt,IF rsexp > 227.5250015258789 AND nrev <= 1.350000023841858 AND ndev <= 8.079999923706055 THEN defect = False,[1.0478977158455874e-23],IF ndev <= 8.65500020980835 AND rsexp > 239.02999877929688 AND nrev <= 1.4450000524520874 THEN defect = False,[1.0061495537714891e-23],False
qt,IF rsexp > 707.4549865722656 AND rsawr > -0.4099999964237213 AND ndev <= 40.329999923706055 THEN defect = False,[0.15985594686209306],IF hcmt > 4.7149999141693115 AND rsexp > 469.95001220703125 THEN defect = False,[0.14490200278188256],False
qt,IF age > -15.915000438690186 AND rtime <= 41.41499900817871 AND hcmt > 5.0899999141693115 THEN defect = True,[0.4650695613788033],IF rsexp <= 2662.0150146484375 AND age <= 0.820000022649765 THEN defect = True,[0.09524952332750392],False
qt,IF ndev > 22.274999618530273 AND rsexp <= 3605.919921875 AND nrev > 2.240000009536743 THEN defect = True,[0.182955180105013],IF nrev > 1.5850000381469727 AND rsexp <= 2266.9549560546875 AND age <= 20.40499973297119 THEN defect = True,[0.08418554473496644],False
qt,IF rtime <= 16.74000072479248 AND hcmt > 0.125 THEN defect = True,[0.06504942919804038],IF ndev > 10.385000228881836 AND nrev > 2.0149999856948853 AND rsexp <= 2178.554931640625 THEN defect = True,[0.08290295932397773],False
qt,IF hcmt <= 2.9350000619888306 AND nrev <= 1.050000011920929 AND ndev <= 9.59000015258789 THEN defect = False,[0.16944157110153832],IF age > 5.809999942779541 AND ndev <= 9.724999904632568 AND rsexp > 72.38000106811523 THEN defect = False,[0.9774728597712795],False
qt,IF age <= 27.395000457763672 AND ndev > 11.289999961853027 THEN defect = True,[0.04733749607537581],IF age <= 17.565000534057617 AND nrev > 0.014999999664723873 AND age <= 8.914999961853027 THEN defect = True,[1.5491806434842623e-23],False
qt,IF ld <= 225.09500122070312 AND rsexp > 492.30999755859375 AND asexp > 1359.594970703125 THEN defect = False,[0.5044058418033525],IF rsexp > 614.5800170898438 AND ndev <= 15.84000015258789 THEN defect = False,[0.04796118788823727],False
qt,IF ndev > 45.47500038146973 THEN defect = True,[0.0693384439024568],IF ns <= 1.9950000047683716 THEN defect = True,[0.4261737625937057],False
qt,IF age <= 6.605000019073486 AND rsexp <= 263.9099884033203 THEN defect = True,[0.40175185925167045],IF rsexp <= 329.3800048828125 AND asexp <= 21.5649995803833 AND la > -288.8699951171875 THEN defect = True,[0.20068677244794733],False
qt,IF hcmt <= 11.075000286102295 AND nrev <= 4.950000047683716 AND ndev <= 7.93999981880188 THEN defect = False,[0.44287611526654713],IF rsexp > 95.2599983215332 AND hcmt <= 3.7949999570846558 AND age <= 31.8149995803833 THEN defect = False,[0.38105655950597145],False
qt,IF nrev <= 2.215000033378601 AND rsexp > 527.4649963378906 AND age <= 9.46500015258789 THEN defect = False,[0.37529796843407365],IF nrev <= 2.009999990463257 AND rtime > -1.3100000023841858 AND age <= 2.6299999952316284 THEN defect = False,[0.10998872383095117],False
qt,IF rsexp > 11.865000247955322 AND nrev <= 1.2899999618530273 THEN defect = False,[0.11841212805252108],IF age > -28.9950008392334 AND ndev <= 13.71500015258789 THEN defect = False,[0.44620249291541225],False
qt,IF ndev > 5.449999809265137 THEN defect = True,[0.1440170338672794],IF nrev > 4.75 AND rsexp <= 972.5950012207031 THEN defect = True,[0.2152304350847116],False
qt,IF age > 22.479999542236328 AND hcmt <= 7.229999780654907 THEN defect = False,[2.341021054344723e-23],IF age > 20.449999809265137 AND nrev <= 2.9950000047683716 THEN defect = False,[1.8688746283160497e-23],False
qt,IF rsexp > 433.8500061035156 AND age > -13.460000038146973 THEN defect = False,[0.17250419080399215],IF rsawr > 0.03499999921768904 AND ld > -52.670000076293945 AND age > -6.430000066757202 THEN defect = False,[0.267344877807739],False
qt,IF asexp > -230.29000091552734 AND nrev <= 1.1050000190734863 AND rsexp > -346.8000030517578 THEN defect = False,[0.47154280602821785],IF age > 0.3050000071525574 AND ndev <= 8.619999885559082 AND nrev <= 1.2200000286102295 THEN defect = False,[0.07250757056607833],False
qt,IF age > 4.309999942779541 AND age > 14.135000228881836 THEN defect = False,[8.557801473567876e-24],IF age > 16.800000190734863 THEN defect = False,[9.439400809891722e-24],False
qt,IF rsexp > 351.9600067138672 THEN defect = False,[0.046127163743372994],IF hcmt <= 13.019999980926514 AND rsexp > 329.2749938964844 THEN defect = False,[0.30130336693552195],False
qt,IF age <= 32.84499931335449 AND hcmt <= 4.5899999141693115 THEN defect = False,[0.48823475139663924],IF rsexp > 462.86500549316406 AND age > -22.770000457763672 AND rsexp > -1344.4750061035156 THEN defect = False,[0.09491111594444751],False
qt,IF rsexp > 81.93999862670898 AND ndev > 1.3650000095367432 THEN defect = True,[0.04930027307426993],IF rtime <= 0.8899999856948853 AND nrev > -0.13000000547617674 THEN defect = True,[0.19349853159396424],False
qt,IF rsexp <= 38.72500038146973 THEN defect = True,[0.06239234991576035],IF ndev > 12.385000228881836 AND age <= 21.55500030517578 THEN defect = True,[0.5827066281692929],False
qt,IF rsexp > 325.3800048828125 THEN defect = False,[0.4086474837460611],IF asexp > 105.81499862670898 AND asawr > -0.06499999947845936 THEN defect = False,[0.4916110554450794],False
qt,IF ndev <= 7.914999961853027 AND hcmt <= 9.994999885559082 THEN defect = False,[0.11634612638161664],IF nrev <= 7.744999885559082 AND age > 8.395000457763672 AND rsexp > 76.5 THEN defect = False,[0.10928452169951028],False
qt,IF rsexp <= 405.89500427246094 AND ndev > 8.490000247955322 THEN defect = True,[0.09480488289370517],IF ndev > 23.75 THEN defect = True,[0.0712347628824061],False
qt,IF rsexp > 912.1449890136719 AND nrev <= 4.049999952316284 AND age > -0.8399999737739563 THEN defect = False,[1.4088558786473338e-23],IF nrev <= 4.059999942779541 AND age > -2.190000057220459 AND rsexp > 955.9450073242188 THEN defect = False,[1.7604423490977606e-23],False
qt,IF age > 3.1699999570846558 AND nrev <= 1.25 THEN defect = False,[8.608087278053318e-24],IF age > 2.440000057220459 AND nrev <= 1.274999976158142 THEN defect = False,[8.470629948596064e-24],False
qt,IF ndev <= 27.244999885559082 AND rtime > 26.63499927520752 THEN defect = False,[0.493587846141654],IF rtime > 71.09500122070312 AND nrev <= 8.75 AND ndev <= 44.71500015258789 THEN defect = False,[0.08384129613180814],False
qt,IF ndev <= 23.90499973297119 AND rsexp > 1433.0 THEN defect = False,[0.27892899441170066],IF ndev <= 43.28000068664551 AND rsexp > 1850.4750366210938 AND age > -12.849999904632568 THEN defect = False,[0.09615359113819062],False
qt,IF rtime <= 26.1850004196167 AND la > 21.03499984741211 AND ndev <= 4.3500001430511475 THEN defect = True,[0.6401697084461132],IF rsexp <= 642.5299987792969 AND la <= 25.574999809265137 AND ld > -254.22499084472656 THEN defect = True,[0.16440333651070588],False
qt,IF ndev > 10.434999942779541 AND la > 9.139999866485596 THEN defect = True,[0.0492256914591155],IF ndev > 9.545000076293945 AND ndev > 32.02000045776367 THEN defect = True,[0.08694760152761147],False
qt,IF rsexp > 396.1650085449219 AND la <= 94.06999969482422 AND ndev <= 7.0299999713897705 THEN defect = False,[0.21188524218864285],IF rsexp > 405.7100067138672 AND ndev <= 8.599999904632568 AND age <= 10.355000019073486 THEN defect = False,[0.08463454611003399],False
qt,IF rtime > 66.56999969482422 AND nrev <= 6.1600000858306885 AND rsexp > 107.25500106811523 THEN defect = False,[0.2238400185845028],IF hcmt <= 10.75 AND ndev <= 12.769999980926514 AND rsexp > 44.1299991607666 THEN defect = False,[0.18877893046865246],False
qt,IF nrev <= 4.450000047683716 AND nrev <= 2.034999966621399 AND age > 15.144999980926514 THEN defect = False,[0.23366134492481155],IF rsawr > 0.044999999925494194 AND age > 11.75 THEN defect = False,[0.4030878652079476],False
qt,IF rtime <= 7.1549999713897705 AND age <= 5.605000019073486 AND nrev > 0.4749999940395355 THEN defect = True,[0.8588303485874267],IF ld <= 20.90499973297119 AND la <= 76.43999862670898 THEN defect = True,[0.20815611782218918],False
qt,IF la > 8.96500015258789 AND age <= 10.1850004196167 AND ent <= 0.8050000071525574 THEN defect = False,[1.0713048066110167],IF hcmt <= 2.509999990463257 THEN defect = False,[0.06785594547699275],False
qt,IF age > 20.40499973297119 AND nrev <= 6.704999923706055 THEN defect = False,[0.3985870703349947],IF age <= 7.590000152587891 AND asawr > 0.10500000044703484 AND ndev <= 46.795000076293945 THEN defect = False,[0.26711217996195497],False
qt,IF rsexp > 525.0800170898438 THEN defect = False,[0.23599236246473682],IF asexp > 197.32500457763672 AND ns > 0.07500000111758709 THEN defect = False,[0.04769850760251409],False
qt,IF asexp <= 1258.2950439453125 AND rsexp <= 510.89500427246094 THEN defect = True,[0.13604137442834865],IF hcmt > 2.625 AND age <= 17.350000381469727 THEN defect = True,[0.29083422637033357],False
qt,IF age > 1.0950000286102295 AND nrev <= 1.0400000214576721 AND ndev <= 12.019999980926514 THEN defect = False,[0.08411798846346896],IF ndev <= 10.204999923706055 AND rsexp > 60.33500099182129 THEN defect = False,[0.24350601883555886],False
qt,IF rsexp > 1842.6700439453125 AND nrev <= 6.769999980926514 AND hcmt <= 9.860000133514404 THEN defect = False,[0.371920490256701],IF hcmt <= 3.1450001001358032 THEN defect = False,[0.06549777812077669],False
qt,IF hcmt <= 2.6049998998641968 THEN defect = False,[0.06233319968586555],IF rsexp > 326.13999938964844 AND ndev <= 6.990000009536743 THEN defect = False,[0.15548574546410168],False
qt,IF rsexp <= 1427.135009765625 AND nrev > 4.565000057220459 THEN defect = True,[0.048373858853322904],IF asexp <= 514.8450012207031 AND hcmt > 9.15500020980835 AND age <= 41.60499954223633 THEN defect = True,[0.17250957651235918],False
