dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF la > 3.0199999809265137 AND app > 1.0600000023841858 AND app > 1.6150000095367432 THEN defect = False,[0.10756479541370122],IF ent <= 0.004999999888241291 AND nrev <= 1.0049999952316284 THEN defect = False,[5.983358741629234e-24],False
qt,IF nrev <= 1.0149999856948853 AND la <= 234.19000244140625 THEN defect = False,[6.5197876222397976e-24],IF nrev <= 1.0149999856948853 AND hcmt > 0.9350000023841858 THEN defect = False,[0.08429874787728908],False
qt,IF app > 2.0149999856948853 AND asawr > 0.004999999888241291 AND rtime > 51.13999938964844 THEN defect = True,[0.10220385021750845],IF la > 1.800000011920929 AND ent <= 0.9850000143051147 AND nrev > 1.9900000095367432 THEN defect = True,[0.23673467140803398],False
qt,IF rsawr <= 0.1249999962747097 AND asawr <= 0.054999999701976776 AND hcmt > 0.5599999874830246 THEN defect = False,[0.10629770490185728],IF ndev <= 7.950000047683716 AND nrev <= 1.0049999952316284 THEN defect = False,[0.02704167221940377],False
qt,IF nrev <= 1.0149999856948853 AND nd <= 1.9149999618530273 AND hcmt > 1.9700000286102295 THEN defect = False,[0.08516409696397245],IF ld <= 157.73999786376953 AND ld > 0.019999999552965164 AND app <= 2.0049999952316284 THEN defect = False,[0.12411666349721832],False
qt,IF age > 0.3100000023841858 AND rsawr <= 0.14500000327825546 AND rtime <= 14.079999923706055 THEN defect = False,[0.08532279459650602],IF hcmt > 1.9950000047683716 AND hcmt <= 2.009999990463257 THEN defect = False,[0.10900357910242661],False
qt,IF nrev <= 1.0049999952316284 AND la <= 95.34500122070312 AND hcmt > 0.9600000083446503 THEN defect = False,[0.040906901700016304],IF ent <= 0.004999999888241291 AND ndev <= 4.390000104904175 THEN defect = False,[0.27651082136869687],False
qt,IF asexp > 21.649999618530273 AND ent > 0.574999988079071 AND nrev > 0.009999999776482582 THEN defect = False,[0.11002556928357196],IF ld <= 569.4700012207031 AND asexp <= 97.8499984741211 AND nrev <= 2.759999990463257 THEN defect = False,[0.10594266283721424],False
qt,IF asexp <= 665.0499877929688 AND ent > 0.7049999833106995 AND rtime > 0.11500000208616257 THEN defect = False,[0.13124243262484453],IF app > 1.9800000190734863 AND ent > 0.014999999664723873 AND ent <= 0.8449999988079071 THEN defect = False,[0.3033844459949713],False
qt,IF hcmt > 0.9699999988079071 AND age > 0.7549999952316284 AND rtime <= 7.425000190734863 THEN defect = False,[0.13510178108222964],IF rsexp > 441.13499450683594 AND nrev <= 2.700000047683716 THEN defect = False,[0.10442140840026333],False
qt,IF ns <= 1.8949999809265137 AND hcmt <= 1.0149999856948853 AND app > 0.8949999809265137 THEN defect = False,[0.10510818865565312],IF rsexp <= 78.69000244140625 AND nrev <= 1.0199999809265137 THEN defect = False,[0.10851344049835665],False
qt,IF ent > 0.8650000095367432 AND la <= 83.1349983215332 AND ld > 7.769999980926514 THEN defect = False,[0.08286436541853767],IF ld > 23.535000801086426 AND rsawr <= 0.10500000044703484 THEN defect = False,[0.13690280897326915],False
qt,IF la > 17.65499973297119 AND ld <= 5.2799999713897705 THEN defect = False,[0.30311031088784013],IF asexp > 192.21500396728516 AND age <= 14.414999961853027 THEN defect = False,[0.12147609399126437],False
qt,IF nrev <= 4.365000009536743 AND hcmt <= 2.9800000190734863 THEN defect = True,[0.09003362757056109],IF ns <= 1.4850000143051147 AND ndev > 2.034999966621399 AND rtime > 0.03499999921768904 THEN defect = True,[0.10877076410744986],False
qt,IF rsexp > 646.0 AND ent <= 0.9750000238418579 AND ndev <= 22.019999504089355 THEN defect = False,[0.08349857149247185],IF hcmt > 1.649999976158142 AND hcmt > 1.25 THEN defect = False,[0.11390238977739771],False
qt,IF ld <= 16.390000343322754 AND hcmt > 4.759999990463257 THEN defect = False,[0.10733353289228108],IF app > 2.975000023841858 AND nrev <= 1.9900000095367432 AND age > 16.485000610351562 THEN defect = False,[0.10313024543461327],False
qt,IF hcmt > 0.9749999940395355 AND ndev <= 6.4649999141693115 THEN defect = False,[0.13925331158014076],IF age > 0.8549999892711639 AND asexp > 367.43499755859375 AND rtime > 1.6150000095367432 THEN defect = False,[0.0913444207140075],False
qt,IF ndev <= 40.204999923706055 AND rsexp <= 1551.2250366210938 AND rsexp <= 2468.3900146484375 THEN defect = False,[0.30723906698348896],IF nrev <= 1.0400000214576721 AND nrev <= 2.859999895095825 AND rsexp > 1422.4600219726562 THEN defect = False,[0.0911232572644331],False
qt,IF rtime <= 8.114999771118164 AND app > 1.9950000047683716 AND app <= 2.274999976158142 THEN defect = False,[0.030727231726551292],IF hcmt > 1.9950000047683716 AND asexp <= 806.7349853515625 AND app <= 2.25 THEN defect = False,[0.03354857044941682],False
qt,IF nd <= 1.8550000190734863 AND nd > 0.2150000035762787 THEN defect = False,[0.10203313344864083],IF app <= 3.65500009059906 AND app <= 3.6049998998641968 AND age > 6.690000057220459 THEN defect = False,[0.10763448767170618],False
qt,IF ld <= 38.380001068115234 AND ent <= 0.7950000166893005 AND age <= 16.90999984741211 THEN defect = False,[0.1160546130734122],IF app <= 3.140000104904175 AND app > 2.9950000047683716 THEN defect = False,[0.33797319087492156],False
qt,IF hcmt > 1.9550000429153442 AND hcmt <= 2.009999990463257 THEN defect = False,[0.10694710761312655],IF nd <= 3.200000047683716 AND app > 1.9850000143051147 AND ent > 0.6349999904632568 THEN defect = False,[0.10136931994369623],False
qt,IF nrev > 2.9950000047683716 THEN defect = False,[0.02816164835674059],IF ndev > 24.34500026702881 AND ld > 0.9850000143051147 AND nrev > 1.9950000047683716 THEN defect = False,[0.15098920609262365],False
qt,IF nrev <= 1.9800000190734863 AND nrev <= 1.0099999904632568 AND ent <= 0.08999999985098839 THEN defect = False,[5.90589456834479e-24],IF nrev <= 1.0099999904632568 AND nrev <= 1.9600000381469727 AND ent <= 0.02500000037252903 THEN defect = False,[6.049198370029223e-24],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.009999999776482582 THEN defect = False,[9.147281076566843e-24],IF ent <= 0.004999999888241291 AND nrev <= 1.0049999952316284 THEN defect = False,[8.130768586515911e-24],False
qt,IF app <= 3.9950000047683716 AND ld > 0.39000000059604645 AND asexp <= 516.2049865722656 THEN defect = False,[0.26712921980156745],IF age <= 23.605000495910645 AND age <= 29.34000015258789 AND rtime <= 21.074999809265137 THEN defect = False,[0.11368331360645581],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.009999999776482582 THEN defect = False,[8.284796978627305e-24],IF ent <= 0.0400000000372529 AND nrev <= 1.0049999952316284 THEN defect = False,[3.624771637395971e-24],False
qt,IF app <= 2.225000023841858 AND nrev > 1.9850000143051147 THEN defect = False,[0.039935109054595214],IF la > 7.0950000286102295 AND nrev <= 2.0049999952316284 AND age > 0.10500000044703484 THEN defect = False,[0.08737543745880019],False
qt,IF ent <= 0.004999999888241291 AND nrev <= 1.0099999904632568 THEN defect = False,[1.222344011559153e-23],IF ent <= 0.004999999888241291 AND nrev <= 1.0049999952316284 THEN defect = False,[1.1495259837028201e-23],False
qt,IF nrev <= 1.0099999904632568 AND ent > 0.2549999952316284 AND ent > 0.004999999888241291 THEN defect = False,[0.037554003697759526],IF hcmt > 1.9950000047683716 AND ld <= 54.260000228881836 THEN defect = False,[0.14158003407124825],False
qt,IF app <= 2.1350001096725464 AND app > 1.125 AND app > 1.7799999713897705 THEN defect = False,[0.13306604571737551],IF ndev > 2.5149999856948853 AND asexp > 0.4099999964237213 AND ns > 1.5 THEN defect = False,[0.136650698850155],False
qt,IF nrev <= 1.0049999952316284 AND rtime > 0.054999999701976776 AND rsexp > 22.960000038146973 THEN defect = False,[0.033148723896293544],IF asawr <= 0.054999999701976776 AND hcmt <= 3.965000033378601 AND nrev <= 1.0049999952316284 THEN defect = False,[0.1013233965865507],False
qt,IF ent <= 0.009999999776482582 AND nrev <= 1.0099999904632568 THEN defect = False,[6.3277266883199785e-24],IF ent <= 0.004999999888241291 AND nrev <= 1.0099999904632568 THEN defect = False,[7.2434020745729e-24],False
qt,IF ent > 0.35500000417232513 AND ent > 0.024999999441206455 AND ns <= 1.8700000047683716 THEN defect = False,[0.11428609612152184],IF hcmt > 1.9049999713897705 AND nrev <= 1.0049999952316284 THEN defect = False,[0.1138689864584223],False
qt,IF hcmt > 1.9950000047683716 AND hcmt > 1.034999966621399 THEN defect = False,[0.17637108553212588],IF hcmt > 1.0399999618530273 AND hcmt > 1.9350000023841858 THEN defect = False,[0.1192816267497957],False
qt,IF nrev <= 1.0049999952316284 AND rsexp > 215.94000244140625 THEN defect = False,[0.1055270657516758],IF rtime > 0.29500000178813934 AND hcmt > 0.7150000184774399 AND nd <= 1.9950000047683716 THEN defect = False,[0.10961432605396113],False
qt,IF rsexp > 70.02999877929688 AND asexp > 31.84999942779541 THEN defect = False,[0.10694952939824544],IF nrev <= 1.9950000047683716 AND nd > 1.6699999570846558 AND nrev <= 1.0199999809265137 THEN defect = False,[0.03023217238280324],False
qt,IF nrev <= 1.0099999904632568 AND ent <= 0.009999999776482582 THEN defect = False,[8.458812406410787e-24],IF ent <= 0.014999999664723873 AND nrev <= 1.0049999952316284 THEN defect = False,[8.636676819295773e-24],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.004999999888241291 AND nrev <= 1.9950000047683716 THEN defect = False,[1.1393461868273138e-23],IF age > 52.920000076293945 AND rtime > 0.014999999664723873 AND asawr <= 0.13499999791383743 THEN defect = False,[0.09360262640048998],False
qt,IF app > 1.9549999833106995 AND nrev <= 1.9850000143051147 AND nrev <= 1.0099999904632568 THEN defect = False,[0.15337135302502888],IF rtime > 0.8950000107288361 AND ent <= 0.9850000143051147 AND app <= 2.0149999856948853 THEN defect = False,[0.09209370591126047],False
qt,IF hcmt > 0.9900000095367432 THEN defect = False,[0.10524834087086636],IF app > 1.9800000190734863 AND rtime > 0.22500000149011612 THEN defect = False,[0.2740427423759147],False
qt,IF rsexp > 1293.8599853515625 AND ndev <= 57.90999984741211 AND asawr > -0.029999999329447746 THEN defect = False,[0.11465091663628645],IF rsexp > -1130.5650024414062 AND rtime > -13.700000286102295 AND app <= 2.0049999952316284 THEN defect = False,[0.11751419629067547],False
qt,IF rtime <= 1.2949999570846558 AND rtime > 0.1850000023841858 AND la > 2.0049999952316284 THEN defect = False,[0.2546544412904124],IF rsawr <= 0.24499999731779099 AND hcmt > 0.7450000047683716 AND nrev <= 1.0049999952316284 THEN defect = False,[0.10211942654364828],False
qt,IF app <= 2.034999966621399 AND ns <= 1.534999966621399 AND nrev > 1.9800000190734863 THEN defect = False,[0.10698333230601383],IF app > 1.0049999952316284 AND ld > 0.9200000166893005 AND rsexp > 519.5650024414062 THEN defect = False,[0.236379360375703],False
qt,IF ndev <= 19.024999618530273 AND app > 1.9150000214576721 THEN defect = False,[0.11214972519696437],IF ent > 0.22500000149011612 AND la <= 145.7699966430664 THEN defect = False,[0.11562584075059434],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.03500000014901161 AND app <= 1.0950000286102295 THEN defect = False,[1.0216015340992992e-23],IF hcmt > 1.9350000023841858 AND nrev <= 1.0049999952316284 THEN defect = False,[5.983686335231051e-22],False
qt,IF nd > 1.2000000476837158 AND nrev <= 1.0099999904632568 THEN defect = False,[0.03632349964775421],IF ent > 0.5699999928474426 AND age > 7.299999952316284 AND nd > -1.3899999856948853 THEN defect = False,[0.0910173789507299],False
qt,IF app <= 3.5449999570846558 AND la <= 100.75 AND ld > 0.23999999463558197 THEN defect = False,[0.11458815884664181],IF nrev <= 1.9950000047683716 AND nrev <= 1.0049999952316284 AND hcmt > 0.9350000023841858 THEN defect = False,[0.1343940711337042],False
qt,IF nrev <= 1.0199999809265137 AND age > 0.9000000059604645 AND ndev > 4.134999990463257 THEN defect = False,[0.12837324439234282],IF ent <= 0.014999999664723873 AND rsexp <= 1492.4450073242188 AND rsexp <= 1189.7850341796875 THEN defect = False,[0.09268915467078881],False
qt,IF nrev <= 6.890000104904175 AND ndev > 2.0149999856948853 AND ndev > 2.9950000047683716 THEN defect = False,[0.11438161510999614],IF ndev <= 8.795000076293945 THEN defect = False,[0.09992786662854325],False
qt,IF hcmt > 1.9550000429153442 THEN defect = False,[0.14068167314596083],IF ld > 4.3450000286102295 AND ndev <= 65.91499710083008 THEN defect = False,[0.1157711664949972],False
qt,IF app <= 2.109999895095825 AND app > 1.0600000023841858 AND app > 1.8899999856948853 THEN defect = False,[0.14626782299538382],IF hcmt > 1.5849999785423279 AND hcmt > 1.0550000071525574 AND ent <= 0.7150000035762787 THEN defect = False,[0.11117916375767746],False
qt,IF nrev <= 4.039999961853027 AND ns <= 1.4950000047683716 AND ns <= 1.0099999904632568 THEN defect = False,[0.32839005336944893],IF app > 1.9350000023841858 AND app <= 2.0199999809265137 THEN defect = False,[0.04429327372001662],False
qt,IF nrev <= 1.0099999904632568 AND ent <= 0.009999999776482582 THEN defect = False,[9.458901591451055e-24],IF rtime > 0.044999999925494194 AND ld <= 85.23500061035156 AND rtime > 0.08500000089406967 THEN defect = False,[0.2277591517165826],False
qt,IF hcmt <= 2.3549998998641968 AND ndev > 4.630000114440918 AND app <= 1.9900000095367432 THEN defect = False,[0.2697024207997],IF hcmt <= 2.09499990940094 AND la > 1.5899999737739563 AND rtime <= 6.690000057220459 THEN defect = False,[0.08621046773575575],False
qt,IF ld <= 368.5050048828125 AND app <= 2.024999976158142 AND app <= 2.990000009536743 THEN defect = False,[0.10476965632188642],IF app > 1.9049999713897705 AND app <= 2.049999952316284 THEN defect = False,[0.12215680139501517],False
qt,IF ndev <= 80.38000106811523 AND ent <= 0.9950000047683716 AND nrev <= 3.2949999570846558 THEN defect = False,[0.10754888195633362],IF ent > 0.004999999888241291 AND ent > 0.22500000149011612 AND la <= 14.054999828338623 THEN defect = False,[0.0942992519619567],False
qt,IF ent <= 0.004999999888241291 AND nrev <= 1.0099999904632568 THEN defect = False,[1.0296972189861516e-23],IF ent <= 0.06000000052154064 AND nrev <= 1.0099999904632568 AND hcmt > 1.9850000143051147 THEN defect = False,[5.67157313764241e-24],False
qt,IF nrev <= 1.0049999952316284 AND nrev <= 1.9950000047683716 THEN defect = False,[6.288755876262831e-24],IF hcmt > 0.2149999961256981 AND hcmt > 0.4950000047683716 AND nrev <= 1.0049999952316284 THEN defect = False,[0.09238849375448419],False
qt,IF app <= 2.024999976158142 AND app <= 2.990000009536743 AND age > 13.0 THEN defect = False,[0.14797219108754045],IF app <= 2.9800000190734863 AND app <= 2.0149999856948853 AND app > 1.9900000095367432 THEN defect = False,[0.14900885583996154],False
qt,IF app <= 2.0049999952316284 AND la <= 73.03499984741211 AND hcmt <= 3.8850001096725464 THEN defect = False,[0.12734842415167677],IF nrev <= 1.0099999904632568 AND hcmt > 0.6350000202655792 THEN defect = False,[0.03960823680119994],False
qt,IF rsawr > 0.03499999921768904 AND la > 10.389999866485596 AND age > 0.03499999921768904 THEN defect = True,[0.0921458004045777],IF rsawr > 0.03499999921768904 AND ld <= 126.875 AND ndev > 2.0199999809265137 THEN defect = True,[0.08337700404019012],False
qt,IF ent <= 0.004999999888241291 AND ndev > 3.965000033378601 THEN defect = False,[0.029099216043868757],IF asawr <= 0.11499999836087227 AND rsexp <= 86.43999862670898 THEN defect = False,[0.37399135250485765],False
qt,IF app > 1.9950000047683716 AND ndev <= 7.759999990463257 THEN defect = False,[0.12420016250214856],IF rtime > 0.7049999833106995 AND hcmt > 0.48499999940395355 THEN defect = False,[0.113235359625135],False
qt,IF la <= 88.05499649047852 AND rtime <= 1.1449999809265137 AND hcmt > 0.9749999940395355 THEN defect = False,[0.3132491655805642],IF ent <= 0.004999999888241291 AND nrev <= 1.0099999904632568 THEN defect = False,[1.0607300500554986e-23],False
qt,IF ent <= 0.004999999888241291 AND nrev <= 1.9900000095367432 AND nrev <= 1.0099999904632568 THEN defect = False,[5.532526650139237e-24],IF nrev <= 1.9950000047683716 AND ent <= 0.009999999776482582 AND nrev <= 1.0049999952316284 THEN defect = False,[9.662622345886868e-24],False
qt,IF app > 1.9900000095367432 AND la > 2.059999942779541 THEN defect = False,[0.11755574533033482],IF ndev > 2.049999952316284 AND ns <= 1.5849999785423279 AND age <= 115.02000045776367 THEN defect = False,[0.08808255275223081],False
qt,IF app <= 2.0049999952316284 THEN defect = False,[0.12776089079629124],IF age <= 91.93000030517578 AND asexp <= 785.9049987792969 THEN defect = False,[0.03400690435910745],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.014999999664723873 THEN defect = False,[1.941759546498905e-24],IF ent <= 0.014999999664723873 AND nrev <= 1.0049999952316284 THEN defect = False,[2.3457228621381697e-24],True
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.06499999947845936 THEN defect = False,[1.010341701602928e-23],IF ent <= 0.004999999888241291 AND nrev <= 1.0099999904632568 THEN defect = False,[9.44965379458588e-24],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.004999999888241291 AND nrev <= 1.9550000429153442 THEN defect = False,[8.78512686092199e-24],IF ndev <= 4.5950000286102295 AND la <= 3.240000009536743 AND app <= 2.1100000143051147 THEN defect = False,[0.08801861029637628],False
qt,IF rtime <= 6.5899999141693115 AND ndev > 4.75 AND rtime <= 9.75 THEN defect = False,[0.13657835741519406],IF hcmt <= 4.289999961853027 AND ld <= 2.665000081062317 AND age <= 147.11499786376953 THEN defect = False,[0.12928998160923377],False
qt,IF la <= 136.94499969482422 AND hcmt > 1.0049999952316284 AND hcmt > 1.975000023841858 THEN defect = False,[0.04303243835333613],IF hcmt > 1.9700000286102295 THEN defect = False,[0.03530431579999549],False
qt,IF la > 2.5649999380111694 AND ld <= 37.459999084472656 AND rsexp > 521.0749816894531 THEN defect = False,[0.10779400240861063],IF ent <= 0.009999999776482582 AND nrev <= 1.0049999952316284 THEN defect = False,[5.36268576323026e-23],False
qt,IF nrev <= 1.0199999809265137 AND rsexp > 95.0 THEN defect = False,[0.10579105798838083],IF rtime <= 5.169999837875366 AND app > 1.0199999809265137 AND app > 1.9149999618530273 THEN defect = False,[0.31036012191520107],False
qt,IF rsexp <= 1919.780029296875 AND ns > 1.5 THEN defect = False,[0.10768296699394177],IF nrev <= 2.0049999952316284 AND nrev > 1.9950000047683716 THEN defect = False,[0.14403641889086655],False
qt,IF ent <= 0.9050000011920929 AND la <= 96.61499786376953 AND ns > 1.524999976158142 THEN defect = False,[0.1332885944734669],IF nrev <= 2.0049999952316284 AND nrev <= 2.415000081062317 AND ld > 1.5 THEN defect = False,[0.11016712060066491],False
qt,IF ndev > 2.9850000143051147 THEN defect = False,[0.029994236200577815],IF app <= 2.2549999952316284 AND app > 1.965000033378601 THEN defect = False,[0.10699992579493948],False
qt,IF app <= 2.009999990463257 AND age <= 9.610000133514404 THEN defect = False,[0.11473642580575681],IF ent > 0.004999999888241291 AND la <= 180.1500015258789 AND ent > 0.22500000149011612 THEN defect = False,[0.10585268671466642],False
qt,IF app <= 2.0049999952316284 AND app <= 2.9550000429153442 AND la <= 22.170000076293945 THEN defect = False,[0.15736084795892408],IF ld <= 7.019999980926514 AND app <= 2.0549999475479126 AND rsexp > 268.3450012207031 THEN defect = False,[0.13206747253834536],False
qt,IF ndev > 2.0399999618530273 AND ndev > 2.990000009536743 THEN defect = False,[0.14259957017069222],IF hcmt <= 8.835000038146973 AND ld <= 9.059999942779541 THEN defect = False,[0.10036215307258388],False
qt,IF hcmt > 1.8550000190734863 AND hcmt > 1.034999966621399 AND la <= 249.1800079345703 THEN defect = False,[0.10962742346376683],IF age > 27.52500057220459 AND app <= 2.024999976158142 THEN defect = False,[0.03141433142607571],False
qt,IF ndev > 0.009999999776482582 AND ent <= 0.9449999928474426 AND rtime <= 6.620000123977661 THEN defect = False,[0.2578461898849213],IF app > 0.4399999976158142 AND ndev <= 2.0649999380111694 THEN defect = False,[0.11703071520486603],False
qt,IF app <= 2.2549999952316284 AND app <= 2.9100000858306885 THEN defect = False,[0.13305193234350784],IF app > 1.8450000286102295 AND app <= 2.0049999952316284 THEN defect = False,[0.15347861311729513],False
qt,IF nrev > 1.0099999904632568 AND rsexp <= 1942.8900146484375 AND nrev > 1.9950000047683716 THEN defect = False,[0.0966786705294949],IF la > 7.075000047683716 AND ndev <= 11.725000381469727 THEN defect = False,[0.08516597489054809],False
qt,IF asawr <= 0.1249999962747097 AND app <= 1.909999966621399 AND hcmt > 1.7599999904632568 THEN defect = False,[0.10584636818838805],IF rsawr <= 0.17500000447034836 AND rsexp <= 883.5450134277344 AND asexp > 9.285000324249268 THEN defect = False,[0.10176985857061731],False
qt,IF ent > 0.35500000417232513 AND ent > 0.054999999701976776 THEN defect = False,[0.3305318724621136],IF hcmt > 0.24500000476837158 AND ndev > 3.4350000619888306 AND nrev <= 1.0049999952316284 THEN defect = False,[0.10201733497845268],False
qt,IF nrev <= 1.0199999809265137 AND ent <= 0.004999999888241291 THEN defect = False,[4.499029548562245e-24],IF ndev <= 5.994999885559082 AND hcmt <= 4.759999990463257 AND app <= 1.0950000286102295 THEN defect = False,[0.2541053836588158],False
qt,IF app <= 2.9850000143051147 AND app <= 2.0549999475479126 AND app > 1.9850000143051147 THEN defect = False,[0.10995222225255243],IF app <= 2.9950000047683716 AND app <= 2.0149999856948853 AND age > 0.14500000327825546 THEN defect = False,[0.14132361270949506],False
qt,IF rsexp <= 1979.9400024414062 AND app <= 2.1850000619888306 THEN defect = False,[0.17249082089333603],IF ent > 0.004999999888241291 AND la <= 10.239999771118164 AND ent > 0.33500000834465027 THEN defect = False,[0.10984919006590657],False
qt,IF ns > 0.07500000111758709 AND ndev > 2.049999952316284 AND ndev > 2.9950000047683716 THEN defect = False,[0.14197604588224078],IF ld > 11.880000114440918 THEN defect = False,[0.12329552760186906],False
qt,IF ns > 1.534999966621399 AND la <= 132.08999633789062 THEN defect = False,[0.1039060068636961],IF hcmt <= 2.9350000619888306 AND rsexp > 477.75 AND hcmt <= 2.125 THEN defect = False,[0.10218094481407287],False
qt,IF hcmt <= 7.434999942779541 AND nrev <= 3.950000047683716 THEN defect = False,[0.11336537416331066],IF ndev > 4.180000066757202 AND ent <= 0.009999999776482582 THEN defect = False,[0.09691464148590537],False
qt,IF app <= 2.0149999856948853 AND app > 1.9600000381469727 AND app > 1.0149999856948853 THEN defect = False,[0.1467098283914519],IF ld <= 67.4900016784668 AND nrev > 1.975000023841858 THEN defect = False,[0.30944424922165337],False
qt,IF nrev <= 2.9950000047683716 AND nrev > 1.0049999952316284 THEN defect = True,[0.03786241555149067],IF nrev <= 2.9550000429153442 AND nrev > 1.0049999952316284 THEN defect = True,[0.04099503069661934],False
qt,IF nrev <= 1.0149999856948853 AND ndev <= 29.234999656677246 AND ndev > 2.680000066757202 THEN defect = False,[0.1057121843699303],IF ent > 0.014999999664723873 AND ent > 0.0950000025331974 AND la <= 51.31999969482422 THEN defect = False,[0.29179242422304974],False
qt,IF hcmt > 1.9950000047683716 AND ent <= 0.7250000238418579 AND la <= 157.58499908447266 THEN defect = False,[0.11265922102730114],IF ld <= 103.80000305175781 AND app <= 2.024999976158142 THEN defect = False,[0.12208374714648386],False
qt,IF nrev <= 1.9950000047683716 AND nrev > 1.0299999713897705 THEN defect = True,[6.169497389511108e-24],IF rsexp <= 179.88999938964844 AND la > 0.6050000041723251 THEN defect = True,[0.06666801156752762],False
qt,IF hcmt > 1.9900000095367432 THEN defect = False,[0.14009109788052415],IF ndev <= 27.109999656677246 THEN defect = False,[0.10196541613320971],False
qt,IF ent <= 0.9050000011920929 AND ndev > 2.8600000143051147 AND ndev > 2.034999966621399 THEN defect = False,[0.1044884801650493],IF ndev > 2.9950000047683716 AND asexp <= 134.5949935913086 AND ndev > 2.0149999856948853 THEN defect = False,[0.14532219105021119],False
qt,IF rsawr > 0.044999999925494194 AND nd <= 2.5549999475479126 THEN defect = False,[0.11091059879137045],IF age > -0.8600000143051147 AND hcmt > 2.865000009536743 AND app > 1.9049999713897705 THEN defect = False,[0.09436001359026054],False
qt,IF app <= 2.034999966621399 AND app <= 2.9800000190734863 AND app > 1.875 THEN defect = False,[0.12226349222910782],IF asexp <= 526.8500061035156 AND nrev <= 2.84499990940094 AND nrev <= 2.034999966621399 THEN defect = False,[0.10597690079963801],False
qt,IF ld > 1.9149999618530273 THEN defect = False,[0.09504159824372498],IF la > 2.0199999809265137 AND nrev <= 2.0199999809265137 THEN defect = False,[0.11672768456765195],False
qt,IF hcmt > 1.9649999737739563 AND nrev <= 1.0099999904632568 AND la <= 56.19000053405762 THEN defect = False,[0.08416094732058974],IF asexp > 21.475000381469727 AND nrev <= 1.0049999952316284 THEN defect = False,[0.09800652760881148],False
qt,IF ns <= 1.9950000047683716 AND app > 1.899999976158142 THEN defect = False,[0.10022912938797911],IF la <= 155.55999755859375 AND app <= 2.1350001096725464 AND app <= 2.725000023841858 THEN defect = False,[0.038298231095628965],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.009999999776482582 THEN defect = False,[8.40118485469427e-24],IF ent <= 0.009999999776482582 AND nrev <= 1.0049999952316284 THEN defect = False,[5.075536350910045e-24],True
qt,IF la > 11.255000114440918 AND app <= 3.9550000429153442 AND ld > 14.940000057220459 THEN defect = False,[0.11649648997296294],IF app > 1.850000023841858 AND app <= 2.0049999952316284 THEN defect = False,[0.14524554861116598],False
qt,IF rtime <= 25.260000228881836 AND ns <= 1.100000023841858 AND ns <= 1.4900000095367432 THEN defect = False,[0.08525760541634782],IF rsexp > 364.8399963378906 AND rtime > 0.1249999962747097 THEN defect = False,[0.104935544893726],False
qt,IF nrev <= 1.0149999856948853 AND ent <= 0.004999999888241291 AND rsawr <= 0.17500000447034836 THEN defect = False,[1.1021848041467287e-23],IF ent <= 0.004999999888241291 AND nrev <= 1.0049999952316284 THEN defect = False,[9.658365933570123e-24],False
qt,IF rsexp <= 187.90999603271484 AND rsexp > 37.25 AND ndev <= 3.009999990463257 THEN defect = False,[0.13161507947471782],IF rsawr <= 0.044999999925494194 AND rsexp > 26.625 THEN defect = False,[0.16177582264355442],False
qt,IF nrev <= 1.0299999713897705 AND ent <= 0.004999999888241291 THEN defect = False,[1.3307117532431362e-23],IF ent <= 0.004999999888241291 AND nrev <= 1.0049999952316284 THEN defect = False,[1.8667501880891052e-23],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.004999999888241291 THEN defect = False,[1.1525010690902717e-23],IF ent <= 0.004999999888241291 AND nrev <= 1.0049999952316284 THEN defect = False,[1.399439951386105e-23],True
qt,IF la > 1.4199999570846558 AND rtime > 0.004999999888241291 AND rsexp > 4.069999933242798 THEN defect = False,[0.12424114548737462],IF nrev <= 1.024999976158142 AND la <= 25.47000026702881 THEN defect = False,[0.22091268293733332],False
qt,IF ent > 0.4749999940395355 AND rtime > 0.23499999940395355 AND age > 30.190000534057617 THEN defect = False,[0.12554579533012863],IF nd <= 7.390000104904175 AND ld > 4.275000095367432 THEN defect = False,[0.14455503959149157],False
qt,IF age > 0.10500000044703484 AND age > 6.115000009536743 THEN defect = False,[0.33691772655074326],IF age <= 24.93000030517578 AND app > 1.850000023841858 AND nrev > 1.9950000047683716 THEN defect = False,[0.1018501825015316],False
qt,IF app > 2.0299999713897705 AND app > 2.8549998998641968 AND ns <= 1.9249999523162842 THEN defect = False,[0.10213171295238946],IF age > 11.115000247955322 AND ent > 0.6650000214576721 THEN defect = False,[0.13066801352617147],False
qt,IF rtime > 0.824999988079071 AND rtime > 1.1549999713897705 AND rsexp > -129.17499923706055 THEN defect = False,[0.10834826293641896],IF ndev <= 33.69000053405762 AND ld > 1.8350000381469727 THEN defect = False,[0.15344758400581993],False
